CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
12689,41,Female,70100,SEO,Conversion,8423.08,0.2502,0.1338,30,6.8364,2.4216,0,11,4,2,3812,1
12690,41,Male,128064,Social Media,Consideration,5159.94,0.0971,0.1207,29,6.6638,14.3397,26,9,0,0,263,1
12691,59,Female,101238,Referral,Conversion,6838.3,0.1943,0.1553,1,9.8883,6.0496,1,6,4,5,1861,1
12692,21,Female,41320,Email,Retention,4195.29,0.0413,0.089,6,8.7617,3.0118,92,2,8,1,2127,0
12693,20,Male,103973,SEO,Consideration,6507.25,0.2913,0.0352,29,7.6008,9.5243,0,17,9,4,3120,1
12694,51,Female,145885,PPC,Conversion,2649.77,0.0269,0.1125,32,8.4875,6.2743,41,1,1,8,2155,1
12695,66,Male,85729,Social Media,Retention,4403.95,0.1371,0.1521,47,9.9991,3.6605,7,2,2,5,1613,1
12696,40,Male,110853,SEO,Awareness,2174.5,0.1657,0.0392,38,5.5515,1.3362,34,14,5,6,2029,1
12697,69,Female,141992,Referral,Consideration,478.03,0.2392,0.0526,46,7.3498,1.8408,34,8,2,8,3973,1
12698,40,Female,114018,Social Media,Conversion,5926.54,0.0451,0.1423,37,8.3207,8.6681,6,2,5,5,4412,1
12699,62,Male,104879,PPC,Conversion,8657.85,0.1378,0.0612,19,4.9977,11.38,22,5,6,6,1873,1
12700,22,Female,49144,PPC,Awareness,353.22,0.0969,0.0423,18,9.5944,13.9239,22,10,2,2,2527,1
12701,48,Female,145143,Social Media,Awareness,2040.69,0.1005,0.179,8,4.44,8.9888,45,1,3,3,4074,1
12702,58,Female,77326,Referral,Consideration,4655.83,0.2358,0.0406,21,3.1876,9.9644,18,16,5,2,4651,1
12703,23,Female,97148,Email,Consideration,6692.38,0.0116,0.0754,31,7.0938,4.0088,78,2,0,5,2275,1
12704,54,Female,39307,Email,Consideration,1795.17,0.2272,0.0914,29,1.7267,4.4783,71,6,0,4,4958,1
12705,27,Female,80598,PPC,Conversion,661.28,0.245,0.1005,5,2.1398,6.5547,96,9,4,0,2279,1
12706,57,Male,39623,Referral,Conversion,5238.58,0.2714,0.0786,16,9.7343,13.0967,98,18,7,9,2659,1
12707,24,Female,40249,PPC,Consideration,8205.23,0.1918,0.1834,36,3.5349,6.8126,12,2,0,9,4059,1
12708,56,Female,93765,Email,Conversion,448.83,0.1067,0.1351,14,1.2983,3.9747,49,19,0,6,2681,1
12709,55,Female,111810,PPC,Awareness,3558.76,0.1339,0.0783,6,5.2718,13.8327,30,0,0,1,2141,0
12710,38,Male,122870,Social Media,Retention,6668.8,0.2912,0.078,13,8.8061,6.4658,70,9,9,4,3814,1
12711,37,Female,92131,Social Media,Conversion,1394.35,0.2655,0.1056,19,3.9998,1.6529,83,12,0,8,3097,1
12712,20,Male,114138,Referral,Consideration,2435.87,0.1444,0.0164,29,4.7739,8.4094,37,7,8,3,2497,1
12713,68,Female,58377,Email,Conversion,5401.38,0.2835,0.1861,17,2.4116,9.5833,56,14,1,5,1964,1
12714,39,Male,72365,Referral,Awareness,9536.99,0.2487,0.0524,21,4.1148,14.3531,7,0,5,3,238,1
12715,64,Female,123412,Referral,Consideration,2944.69,0.2713,0.1425,24,9.6887,12.1957,99,11,1,6,2164,1
12716,21,Female,54551,Email,Retention,4926.52,0.2081,0.1578,23,8.8949,1.9661,13,2,4,8,4756,1
12717,45,Female,62926,SEO,Consideration,4059.32,0.2587,0.1672,30,7.6587,7.9229,93,5,4,5,3939,1
12718,29,Male,110214,SEO,Consideration,8984.23,0.2686,0.0415,48,8.076,6.7947,50,9,8,9,3269,1
12719,55,Male,107750,PPC,Consideration,811.71,0.0367,0.112,17,7.0241,6.2049,8,5,3,9,4925,1
12720,68,Male,58599,SEO,Conversion,5704.86,0.2899,0.0259,33,2.0616,2.5273,12,16,5,2,4858,1
12721,53,Male,118345,Social Media,Retention,8476.59,0.1067,0.1629,17,2.057,5.9424,75,6,3,7,4511,1
12722,64,Female,129490,Referral,Awareness,9882.36,0.1376,0.1024,13,5.8347,7.3163,65,13,5,8,1268,1
12723,58,Male,113330,PPC,Conversion,7017.38,0.2397,0.0401,3,6.3591,3.6737,37,1,2,0,4687,0
12724,22,Female,42593,Referral,Retention,3861.36,0.2028,0.1465,6,9.7464,8.8499,20,13,3,7,920,1
12725,30,Male,80334,Email,Retention,4177.06,0.269,0.0729,6,5.0606,3.7086,28,5,8,5,1960,1
12726,40,Female,114400,SEO,Conversion,3581.65,0.1262,0.0318,0,9.2573,2.2591,83,0,0,0,2519,0
12727,67,Female,129865,Email,Consideration,6075.77,0.1183,0.0976,39,9.913,14.7678,49,17,6,8,300,1
12728,47,Male,135749,PPC,Retention,7420.12,0.0192,0.0547,23,8.6005,10.4818,63,5,2,0,1665,1
12729,54,Female,79893,Social Media,Awareness,8212.73,0.1442,0.1905,31,4.5908,9.1246,8,17,8,7,3075,1
12730,42,Male,62636,SEO,Conversion,4224.27,0.22,0.0787,9,7.7809,5.2488,14,3,6,0,4569,1
12731,65,Male,89225,Email,Retention,7195.41,0.0973,0.1188,8,5.9092,3.5209,52,13,1,7,3337,1
12732,44,Female,60363,SEO,Awareness,9170.6,0.1442,0.1902,38,2.7894,2.4067,96,2,4,1,480,0
12733,68,Female,75959,Referral,Awareness,9216.17,0.0736,0.0848,2,2.1673,1.408,52,13,0,1,1638,0
12734,31,Female,100223,Social Media,Awareness,7069.89,0.2341,0.078,43,1.6307,10.6458,70,4,0,9,2196,1
12735,65,Female,105917,SEO,Awareness,6405.33,0.0275,0.0409,34,3.9379,4.5049,2,13,6,7,388,1
12736,64,Female,118629,Social Media,Conversion,5362.11,0.2146,0.1883,4,7.1988,5.1128,86,18,6,3,812,1
12737,53,Female,109125,Referral,Awareness,1913.66,0.1199,0.1621,6,9.2247,2.8344,21,7,7,6,1199,1
12738,56,Female,21120,Referral,Conversion,1323.93,0.0221,0.052,11,3.8839,2.1989,38,4,7,9,4377,1
12739,33,Female,36491,Email,Awareness,4908.54,0.2575,0.0732,22,5.7792,7.6774,76,9,6,9,1170,1
12740,39,Male,63638,PPC,Awareness,1678.5,0.1514,0.1838,24,5.2193,11.049,8,12,2,9,3498,1
12741,38,Male,59062,Email,Conversion,5812.3,0.1838,0.1121,16,1.9789,14.8685,33,5,2,4,2838,1
12742,38,Female,25193,Social Media,Consideration,6492.46,0.2223,0.1157,13,7.8425,5.4227,11,19,1,1,4392,1
12743,25,Female,109144,Email,Retention,5303.59,0.2,0.1331,34,5.6743,10.1257,33,9,0,1,4562,1
12744,66,Male,35213,SEO,Retention,460.62,0.2219,0.1548,0,9.2558,2.183,44,12,7,7,747,1
12745,33,Female,143214,Email,Conversion,671.51,0.2311,0.1885,21,8.519,8.5573,96,19,5,2,2957,1
12746,48,Male,133915,PPC,Awareness,1222.08,0.1809,0.1624,27,3.5045,8.0122,49,9,4,9,1392,1
12747,59,Female,99766,PPC,Conversion,1621.09,0.116,0.1876,22,3.8136,0.9648,98,0,0,7,404,1
12748,27,Male,103959,Social Media,Awareness,9899.84,0.0805,0.1659,17,5.8329,7.5033,27,3,4,2,2626,1
12749,49,Female,37187,Referral,Conversion,3510.5,0.2718,0.0188,45,2.1263,7.6838,38,12,9,4,2128,1
12750,51,Female,30040,PPC,Retention,2990.54,0.2913,0.0323,44,3.2601,5.8943,2,5,7,2,2318,1
12751,26,Male,86302,Social Media,Conversion,617.44,0.1137,0.1781,43,8.3898,8.8164,46,7,7,0,4090,1
12752,34,Female,49949,PPC,Retention,6389.67,0.0426,0.0153,36,2.377,1.1607,11,8,9,8,13,0
12753,28,Female,132000,PPC,Retention,6556.69,0.0745,0.1609,2,5.9162,12.7445,42,8,5,4,2786,1
12754,49,Male,23527,Referral,Retention,1836.94,0.2045,0.1715,13,4.5457,8.0474,76,13,1,2,4259,1
12755,27,Male,136994,SEO,Conversion,9200.49,0.0602,0.0889,38,2.8084,0.9662,66,0,1,3,4693,1
12756,39,Male,96557,Social Media,Consideration,8024.89,0.2362,0.0774,6,9.728,14.7646,17,4,1,5,2431,1
12757,34,Female,103408,PPC,Conversion,2380.16,0.2777,0.0469,16,8.4261,6.0354,89,16,7,7,3087,1
12758,21,Female,122433,PPC,Conversion,4909.91,0.2895,0.0193,5,3.4002,14.8076,9,5,7,1,3472,1
12759,65,Male,97294,Email,Consideration,4638.07,0.0127,0.1516,46,8.0675,3.1148,3,16,7,1,901,0
12760,69,Female,38757,SEO,Consideration,3550.35,0.2879,0.024,18,1.0578,0.9346,11,4,0,2,548,0
12761,64,Male,45412,Referral,Retention,8194.58,0.2247,0.1895,14,3.4981,10.8441,52,1,8,5,3287,1
12762,42,Female,137997,Social Media,Awareness,1181.72,0.0344,0.0664,38,1.972,14.2087,50,17,9,8,4759,1
12763,38,Male,141522,PPC,Awareness,4211.61,0.1304,0.1609,4,4.8167,1.6251,15,5,3,8,2911,1
12764,54,Female,34312,Social Media,Retention,4337.51,0.213,0.0213,14,6.7412,11.1651,16,13,8,9,3583,1
12765,55,Female,42119,Referral,Conversion,4740.38,0.2874,0.1119,44,2.5418,1.5035,94,0,6,8,66,1
12766,66,Female,31804,SEO,Awareness,8627.36,0.0576,0.0763,25,3.1517,12.0117,25,10,2,8,2085,1
12767,18,Female,73986,Email,Conversion,2259.85,0.047,0.0157,38,4.5343,8.9283,1,9,9,5,4921,1
12768,42,Female,66545,SEO,Consideration,1118.94,0.147,0.1346,44,6.677,11.8364,28,14,9,9,3287,1
12769,68,Male,96519,Email,Consideration,6216.3,0.2907,0.1892,12,3.7965,5.8865,93,8,2,2,4954,1
12770,53,Female,49999,Social Media,Retention,1820.96,0.2917,0.012,30,6.4135,13.6281,46,6,1,4,4883,1
12771,34,Female,116093,SEO,Conversion,841.83,0.0761,0.0614,12,4.1433,4.8886,10,11,6,5,3410,1
12772,58,Female,59758,SEO,Retention,4323.83,0.1026,0.1437,22,3.3208,4.6065,33,7,7,8,2019,1
12773,41,Female,114324,SEO,Awareness,2274.5,0.2733,0.1755,39,8.6954,14.4292,70,9,0,8,4221,1
12774,19,Female,117486,Referral,Awareness,3676.04,0.2231,0.0462,31,4.4468,2.2808,28,1,6,2,0,0
12775,57,Female,89519,Social Media,Awareness,2671.14,0.292,0.0234,36,9.2654,9.0921,96,13,1,6,2452,1
12776,32,Male,23768,Email,Conversion,1017.1,0.269,0.0116,3,3.7502,8.8231,48,8,6,8,1585,1
12777,49,Female,21504,SEO,Retention,5647.44,0.0724,0.0509,16,5.8858,3.9327,90,0,5,2,521,1
12778,56,Female,141481,Social Media,Retention,367.48,0.2303,0.0236,19,1.4824,5.0977,15,15,8,9,3357,1
12779,23,Female,87986,Referral,Awareness,9667.12,0.0241,0.0783,45,7.1225,4.6555,80,4,6,4,4380,1
12780,18,Female,96772,Referral,Retention,3479.17,0.2472,0.0936,10,8.1593,12.768,74,7,8,0,3074,1
12781,64,Female,136721,Social Media,Consideration,6982.06,0.1845,0.1012,41,9.7427,6.1485,13,19,4,8,1259,1
12782,40,Male,28002,Email,Consideration,8122.59,0.2873,0.037,32,8.5295,5.7012,12,0,5,9,139,1
12783,56,Female,95427,Social Media,Consideration,2863.14,0.2884,0.0982,38,3.8127,9.7325,34,16,5,0,3676,1
12784,34,Female,58787,Social Media,Consideration,7512.51,0.0247,0.0117,5,6.0094,7.6848,89,6,2,3,964,0
12785,51,Female,33898,PPC,Retention,8340.97,0.0566,0.0555,38,6.3269,6.6766,51,10,2,3,211,1
12786,58,Male,30472,Referral,Consideration,2489.04,0.1504,0.0801,46,1.5111,10.7866,24,6,0,7,2091,1
12787,46,Male,100800,Email,Consideration,9925.7,0.2651,0.0325,37,1.6539,6.483,58,6,3,4,1538,1
12788,26,Male,103227,PPC,Consideration,304.82,0.2462,0.1647,17,3.9323,3.7213,75,3,2,2,4497,1
12789,30,Female,129023,Social Media,Consideration,2248.3,0.2897,0.0482,1,7.6998,11.2568,67,19,6,0,3897,1
12790,23,Female,52632,Referral,Consideration,7822.21,0.1892,0.1534,40,3.5698,1.4833,41,0,5,0,1607,1
12791,23,Male,146718,PPC,Conversion,2021.9,0.0844,0.1,37,8.8671,14.9953,47,14,8,3,2982,1
12792,37,Female,53743,PPC,Conversion,7012.77,0.0173,0.1012,16,6.8049,9.1511,90,1,9,6,3640,1
12793,69,Female,128552,Email,Consideration,8569.75,0.0746,0.1326,23,5.2132,3.6364,44,8,2,7,4860,1
12794,20,Female,98538,Social Media,Consideration,9596.22,0.2058,0.0184,29,5.865,3.3736,71,13,5,0,3856,1
12795,34,Male,132517,Email,Retention,4795.05,0.2786,0.025,42,3.9829,4.4689,71,15,8,7,3343,1
12796,66,Female,63386,PPC,Consideration,9713.98,0.1031,0.0721,23,9.7652,13.2494,28,16,9,4,4077,1
12797,29,Male,113786,PPC,Awareness,4175.06,0.264,0.0892,3,2.5836,12.487,2,6,2,5,243,0
12798,65,Female,63388,Email,Conversion,2259.47,0.1245,0.0917,6,8.7436,2.5957,20,1,8,7,4707,1
12799,64,Male,41323,PPC,Consideration,5187.83,0.0994,0.1386,14,7.1034,9.2006,30,5,2,9,1087,1
12800,62,Female,89269,SEO,Conversion,6533.25,0.1576,0.0101,29,7.4041,13.7081,12,2,0,0,3191,1
12801,18,Female,61319,Referral,Consideration,4633.84,0.1383,0.1922,28,8.5223,11.1304,94,5,2,0,1349,1
12802,34,Male,87759,Social Media,Awareness,5713.03,0.275,0.0432,48,2.226,9.0181,80,5,4,7,452,1
12803,20,Male,36868,Referral,Consideration,4222.45,0.1458,0.0572,43,7.2564,3.5251,47,7,7,7,2702,1
12804,43,Female,119732,Social Media,Conversion,5295.14,0.0904,0.1821,44,7.9864,14.1812,95,7,0,3,3906,1
12805,32,Female,22080,PPC,Conversion,9530.7,0.2543,0.011,12,9.8615,13.4312,23,8,3,4,3041,1
12806,53,Female,33776,Email,Conversion,5048.33,0.2996,0.1983,39,7.728,5.1578,1,14,9,8,4795,1
12807,49,Male,86231,Email,Retention,2606.48,0.198,0.0168,38,9.5658,7.7164,2,16,7,1,2591,1
12808,49,Male,75452,PPC,Conversion,7611.59,0.0826,0.0329,28,8.6476,1.6867,25,3,5,0,255,0
12809,21,Female,73812,Social Media,Consideration,3442.09,0.0793,0.0556,25,8.8811,9.6561,1,0,3,6,3170,1
12810,35,Male,83271,PPC,Awareness,8180.45,0.0267,0.0934,35,9.2523,1.2885,32,5,2,9,4687,1
12811,66,Female,118505,Social Media,Awareness,662.74,0.0324,0.1085,34,5.7804,13.6372,33,18,0,3,2624,1
12812,36,Male,97585,PPC,Consideration,3388.56,0.2753,0.0299,48,7.3992,13.2657,89,4,9,6,2201,1
12813,60,Female,78542,PPC,Retention,1034.16,0.038,0.024,47,2.1156,4.5811,97,10,7,2,2986,0
12814,69,Male,144147,PPC,Consideration,944.65,0.1505,0.0161,18,4.208,11.2597,37,9,1,3,1977,1
12815,52,Male,35628,Email,Conversion,6618.06,0.2125,0.0588,1,8.9146,6.8707,77,8,6,9,2869,1
12816,57,Female,145850,Social Media,Retention,3914.81,0.2566,0.1851,13,9.7991,12.7577,94,15,2,7,3720,1
12817,31,Female,148445,PPC,Consideration,8727.64,0.0597,0.0841,15,2.005,1.3913,19,18,4,0,925,0
12818,50,Male,28265,Referral,Retention,5212.41,0.137,0.1552,48,6.2752,7.8328,9,17,5,6,4524,1
12819,31,Male,44671,Referral,Awareness,3023.9,0.0829,0.0461,35,7.6114,6.2621,83,12,2,6,3984,1
12820,51,Male,148872,Email,Consideration,7236.8,0.0842,0.0223,39,5.6447,4.2753,32,6,5,5,3821,1
12821,21,Female,32460,SEO,Consideration,6277.77,0.0981,0.1153,40,3.0967,3.5346,44,16,6,0,97,1
12822,41,Female,148898,Email,Awareness,8015.99,0.1803,0.1662,30,1.3755,10.3097,59,8,9,9,1356,1
12823,46,Male,23477,SEO,Retention,6471.52,0.0148,0.1807,47,9.5635,3.4275,65,9,6,3,4116,1
12824,36,Female,22202,Email,Awareness,1753.43,0.1285,0.1138,47,3.1315,9.6668,60,19,1,7,1705,1
12825,23,Female,133846,Referral,Retention,6736.07,0.0642,0.0659,48,3.6919,6.1508,50,12,1,1,2932,1
12826,50,Female,109410,PPC,Consideration,3976.34,0.2905,0.0308,34,6.7851,4.0179,11,15,2,9,3705,1
12827,66,Female,132928,Social Media,Retention,4685.12,0.179,0.1369,21,4.8577,11.8639,79,3,6,1,854,1
12828,57,Male,126753,PPC,Retention,9223.49,0.2617,0.0633,20,4.8112,5.7765,8,9,0,4,4402,1
12829,36,Male,31850,Referral,Conversion,3663.64,0.0668,0.1704,27,1.7434,0.7167,10,0,7,0,3882,0
12830,18,Male,124621,Social Media,Conversion,6158.4,0.2449,0.125,16,9.9269,12.8416,20,7,3,7,2336,1
12831,22,Female,40809,SEO,Conversion,3698.47,0.1303,0.1732,49,3.5596,5.0607,75,19,5,9,987,1
12832,44,Female,90886,SEO,Awareness,1037.8,0.0615,0.1177,17,1.9902,12.4235,67,17,4,3,3092,1
12833,33,Female,22806,Referral,Awareness,4589.9,0.2308,0.1566,31,7.1341,8.4218,25,4,0,5,914,1
12834,23,Male,27163,Social Media,Conversion,6010.91,0.231,0.0659,22,7.7699,13.2792,62,10,4,5,3181,1
12835,57,Female,114368,PPC,Consideration,4134.28,0.2988,0.1056,5,1.2282,6.562,18,18,4,3,4334,1
12836,30,Male,20185,Referral,Consideration,3967.6,0.2365,0.0137,28,3.4232,2.9574,16,8,6,4,3289,1
12837,65,Male,126374,SEO,Consideration,8221.75,0.0521,0.1255,5,2.7493,0.7611,43,14,8,5,2622,1
12838,52,Female,44718,Referral,Awareness,393.88,0.1035,0.1114,32,8.0988,11.7887,60,4,8,0,2314,1
12839,36,Male,97081,PPC,Retention,3026.3,0.141,0.1535,47,2.6538,11.7995,0,4,0,5,1432,1
12840,29,Male,76202,Email,Awareness,8136.4,0.0467,0.1485,31,3.1171,3.3365,71,11,4,6,4798,1
12841,33,Female,45215,Email,Conversion,9213.25,0.2385,0.1292,16,9.8815,14.3541,57,8,3,5,3878,1
12842,60,Male,48325,PPC,Retention,4181.77,0.1627,0.0208,3,7.319,14.2618,93,4,6,3,3785,1
12843,27,Male,38458,Social Media,Consideration,8899.06,0.2839,0.1816,47,4.4889,5.7998,40,9,4,5,1339,1
12844,42,Male,142342,Referral,Awareness,2069.41,0.1809,0.0134,30,7.7847,2.64,23,5,1,1,2560,0
12845,37,Female,36006,PPC,Awareness,2292.13,0.1616,0.1626,21,5.1983,4.6165,42,9,3,0,890,1
12846,48,Female,114080,Email,Conversion,8477.29,0.0307,0.1011,26,2.914,13.975,80,5,9,5,49,1
12847,21,Male,52969,SEO,Consideration,9042.25,0.0533,0.1654,20,5.3918,9.3368,93,19,3,0,4166,1
12848,61,Female,96820,PPC,Awareness,2305.78,0.2564,0.0984,19,7.9482,13.7585,8,9,9,9,3728,1
12849,40,Male,124014,PPC,Awareness,687.31,0.2973,0.1329,33,2.605,0.8309,65,8,2,3,3296,1
12850,19,Female,149693,PPC,Retention,994.21,0.1304,0.079,22,5.3698,14.8683,89,2,4,5,1169,1
12851,39,Female,137853,Email,Awareness,2687.67,0.2449,0.1513,43,2.0739,9.6059,31,10,7,5,1643,1
12852,68,Female,47655,Email,Retention,7638.35,0.192,0.0583,15,8.5841,3.1931,90,10,1,7,72,1
12853,54,Female,114679,PPC,Awareness,5148.92,0.2881,0.1467,5,8.3692,7.8482,40,3,1,0,3030,1
12854,25,Female,101234,PPC,Consideration,4610.33,0.0791,0.0467,15,7.0611,12.3914,10,16,8,0,1049,1
12855,24,Female,149282,Social Media,Conversion,5882.99,0.168,0.1472,6,9.2802,2.5458,64,8,4,7,2516,1
12856,31,Female,120406,SEO,Consideration,8913.21,0.1286,0.0658,13,4.5995,9.3246,17,5,1,4,2420,1
12857,20,Female,29102,Referral,Conversion,995.26,0.1671,0.0629,2,2.1878,10.5566,7,10,1,4,2159,1
12858,67,Male,87107,Referral,Awareness,6977.77,0.088,0.1642,32,9.7807,6.4859,26,18,2,9,4191,1
12859,33,Male,123429,Referral,Consideration,9275.23,0.1543,0.1646,48,5.6177,8.3532,81,17,8,2,3356,1
12860,36,Male,146328,Email,Retention,2212.17,0.1912,0.1414,35,5.2796,12.6415,8,7,5,9,610,1
12861,68,Male,125001,Email,Conversion,8393.95,0.0336,0.1855,38,1.5735,14.3005,1,13,0,9,2871,1
12862,35,Female,41553,Social Media,Conversion,7010.44,0.2255,0.0397,28,6.1334,8.5357,80,18,9,8,750,1
12863,69,Female,104079,Email,Awareness,243.24,0.2149,0.0612,38,6.8027,10.688,74,15,2,9,3395,1
12864,33,Female,149169,PPC,Conversion,2392.96,0.2653,0.0659,3,5.2587,5.1807,45,2,4,7,4126,1
12865,25,Male,114437,SEO,Conversion,6097.86,0.1335,0.068,38,9.1937,5.3438,69,12,3,9,652,1
12866,50,Male,99570,SEO,Conversion,5073.76,0.0279,0.0723,39,7.6814,13.3819,4,16,4,7,3904,1
12867,66,Female,112656,SEO,Awareness,5326.57,0.1438,0.1424,40,1.3476,1.9305,11,18,0,2,1747,1
12868,29,Male,86865,SEO,Consideration,2396.11,0.0499,0.0614,21,5.8831,3.4796,43,4,0,8,1057,0
12869,28,Male,138301,Referral,Awareness,6782.53,0.1978,0.0643,14,9.9431,4.4135,41,15,1,4,1310,1
12870,22,Female,61420,Referral,Retention,2737.54,0.0237,0.1184,3,2.7977,1.8682,98,13,8,0,1961,0
12871,44,Female,45382,PPC,Conversion,3955.41,0.1185,0.0467,17,6.5546,10.1804,87,18,2,1,4981,1
12872,29,Female,89235,Social Media,Conversion,3752.27,0.034,0.0793,43,3.4615,13.641,29,19,7,6,4954,1
12873,34,Female,58795,Email,Consideration,6753.05,0.011,0.021,22,4.3434,0.8914,51,3,9,0,2522,0
12874,23,Female,71425,Email,Conversion,993.5,0.2886,0.191,37,1.3027,4.1583,80,5,2,1,4137,0
12875,50,Female,77402,Referral,Consideration,2134.86,0.2989,0.0703,3,7.1913,13.8489,46,8,2,4,831,1
12876,22,Female,82539,SEO,Conversion,2084.92,0.1711,0.1715,3,7.8915,7.2517,35,7,8,4,2726,1
12877,45,Male,96203,PPC,Conversion,1173.4,0.0793,0.1107,17,7.9563,13.3416,69,11,8,5,1911,1
12878,31,Female,123127,Social Media,Awareness,2155.19,0.2742,0.0534,0,9.7349,14.1886,31,10,1,5,640,1
12879,22,Male,127651,Referral,Awareness,6109.9,0.2777,0.0468,31,8.5409,14.8686,97,6,7,8,730,1
12880,50,Male,43459,PPC,Retention,7348.46,0.2578,0.142,20,2.8685,6.2379,43,7,8,6,3016,1
12881,67,Female,69649,PPC,Consideration,6637.0,0.1679,0.1933,37,3.075,5.4731,15,9,6,7,3421,1
12882,65,Female,92495,Referral,Retention,4804.36,0.0317,0.0448,25,7.9119,11.3553,70,2,7,4,2635,1
12883,58,Female,115117,PPC,Awareness,619.1,0.0356,0.0319,40,7.9922,9.1211,95,5,0,8,4616,0
12884,36,Female,66384,SEO,Consideration,9594.17,0.27,0.0835,48,2.1074,10.0585,16,10,1,1,3358,1
12885,39,Female,91746,PPC,Awareness,1763.96,0.264,0.0848,20,1.0597,8.2193,31,3,7,6,2215,1
12886,22,Female,98053,Social Media,Consideration,6717.37,0.136,0.1632,42,4.6124,7.9551,13,11,2,1,1026,1
12887,19,Female,76278,PPC,Conversion,9137.62,0.1052,0.0991,28,7.2521,5.067,25,2,6,7,511,1
12888,47,Male,98156,Email,Retention,7007.99,0.1968,0.0219,40,8.8,9.1362,72,9,6,4,498,1
12889,64,Male,56744,PPC,Retention,2258.69,0.244,0.1849,42,2.488,4.3891,12,6,7,7,1953,1
12890,56,Female,108340,Referral,Consideration,3226.38,0.2222,0.0809,31,8.3376,5.6571,88,1,7,4,169,1
12891,21,Male,50568,Email,Retention,399.04,0.1885,0.137,3,7.1601,9.6436,11,11,7,2,1771,1
12892,50,Female,37991,Referral,Awareness,6166.31,0.0771,0.1368,12,2.4936,9.7311,44,13,4,2,2408,1
12893,30,Female,28912,Social Media,Retention,6168.63,0.0861,0.0207,34,8.8595,8.8682,15,6,0,5,3498,1
12894,37,Female,52527,SEO,Consideration,7282.46,0.22,0.0107,26,9.3969,10.2836,93,16,8,6,10,1
12895,24,Female,116399,Social Media,Retention,208.86,0.2428,0.0267,0,3.3923,6.4727,51,14,8,6,1031,1
12896,32,Female,70426,Email,Retention,8196.63,0.0437,0.1917,48,2.3382,9.1181,20,17,5,2,2788,1
12897,40,Male,130363,SEO,Awareness,7413.24,0.0643,0.1609,48,9.7086,1.8816,23,4,8,1,4890,1
12898,31,Male,118994,PPC,Conversion,1494.78,0.2073,0.0351,38,1.206,7.514,42,10,6,4,3400,1
12899,40,Male,40407,Email,Awareness,3541.5,0.1228,0.1268,13,9.5356,8.9976,4,7,3,2,1608,1
12900,36,Female,141935,SEO,Retention,6421.4,0.1734,0.1263,36,2.946,6.622,32,13,9,6,2177,1
12901,46,Male,32344,Referral,Retention,5008.39,0.1883,0.0101,29,4.9432,0.746,30,1,9,2,1084,1
12902,37,Female,121741,SEO,Conversion,1239.43,0.2351,0.0915,13,3.7752,10.6645,8,19,3,7,2512,1
12903,46,Female,22355,Referral,Conversion,964.72,0.2437,0.1452,10,2.3834,7.1046,34,6,0,6,3329,1
12904,41,Male,116429,Referral,Awareness,7836.42,0.0912,0.0455,30,4.1723,2.7576,7,7,8,7,1529,1
12905,35,Male,74733,SEO,Conversion,1644.07,0.167,0.1717,27,5.8532,14.6015,74,3,5,0,1239,1
12906,27,Female,86285,Social Media,Awareness,1803.72,0.0458,0.1355,26,1.8444,14.165,16,9,6,6,4837,1
12907,58,Female,104971,Social Media,Consideration,8326.14,0.2542,0.0113,2,8.2826,2.801,79,13,1,3,3522,1
12908,25,Female,65733,Referral,Retention,6160.18,0.2552,0.1724,5,8.2034,10.7545,19,14,2,8,3989,1
12909,43,Female,76915,Email,Conversion,6086.68,0.0969,0.0137,38,8.1773,8.004,90,9,3,3,3232,1
12910,46,Female,72716,SEO,Consideration,4845.52,0.0566,0.1787,18,7.178,4.6948,77,15,2,3,3894,1
12911,27,Female,131151,Email,Consideration,5733.05,0.0303,0.0734,40,5.0974,10.4234,21,2,9,2,1989,1
12912,34,Female,58526,Social Media,Awareness,6057.52,0.1767,0.1427,33,8.5035,6.9935,53,1,8,0,4789,1
12913,19,Female,38088,Email,Awareness,9681.48,0.0365,0.1596,27,8.6666,13.5283,70,0,7,2,1961,1
12914,23,Male,85377,PPC,Conversion,2307.44,0.2074,0.0634,11,3.5691,10.7027,74,10,1,9,3879,1
12915,22,Female,64405,PPC,Awareness,2224.17,0.2067,0.0777,38,5.3286,7.86,80,15,8,4,1867,1
12916,45,Male,58842,Social Media,Consideration,666.46,0.1881,0.1068,9,2.8267,7.0523,76,11,7,9,1296,1
12917,58,Male,81788,Email,Consideration,6616.17,0.2642,0.1207,46,3.3021,0.9578,80,4,3,0,544,1
12918,22,Male,131682,SEO,Retention,5535.52,0.1197,0.0655,24,3.1506,2.8324,74,19,2,1,1002,1
12919,35,Female,71529,Social Media,Consideration,1201.27,0.2717,0.1986,22,8.4425,1.1536,67,14,3,0,111,1
12920,43,Male,109939,PPC,Conversion,3708.94,0.0207,0.15,25,3.2573,1.4197,79,16,1,7,2416,1
12921,37,Male,132833,Social Media,Retention,1868.77,0.0427,0.0621,18,5.9168,1.4728,30,7,7,8,2361,1
12922,58,Female,123578,Email,Awareness,3381.67,0.1295,0.1317,37,6.6542,0.7042,84,18,5,6,1887,1
